资产账号,交易日（天）,日均权益（自然日）,日均权益(交易日),期末权益汇总
8751697,199,1,1,199
8705098,199,42173.50181,42173.50181,8392526.86
7666030,199,107.69,107.69,21430.31
8730853,199,0,0,0
8717108,199,1.27,1.27,252.73
8770823,199,1220.460553,1220.460553,242871.65
8753172,199,1,1,199
7736021,199,11.31,11.31,2250.69
8777681,199,7034.989196,7034.989196,1399962.85
8762610,199,1.34,1.34,266.66
8772053,199,1.66,1.66,330.34
8736902,199,165301.1735,165301.1735,32894933.52
8721733,199,1,1,199
8732622,199,1,1,199
8769321,199,125115.4823,125115.4823,24897980.98
8739613,199,1.63,1.63,324.37
8729502,199,1,1,199
8729995,199,1001,1001,199199
7950008,199,68.67,68.67,13665.33
7213292,199,13702.8897,13702.8897,2726875.05
8515221,199,0.01,0.01,1.99
8723186,199,2495.04,2495.04,496512.96
8773399,199,6057.416231,6057.416231,1205425.83
8733283,199,0,0,0
8705591,199,753.2176884,753.2176884,149890.32
8100679,199,0,0,0
7795078,199,10.44,10.44,2077.56
7805022,199,15480.24,15480.24,3080567.76
7000135,199,0,0,0
8831051,199,1,1,199
8718191,199,6383.099698,6383.099698,1270236.84
8701099,199,5556.707186,5556.707186,1105784.73
8728817,199,1.17,1.17,232.83
7001031,199,0,0,0
8730569,199,11.54,11.54,2296.46
8730991,199,63.07,63.07,12550.93
7176033,199,0.25,0.25,49.75
8760196,199,6560.189899,6560.189899,1305477.79
7579061,199,90851.63211,90851.63211,18079474.79
8101155,199,7421.212563,7421.212563,1476821.3
8732127,199,1.36,1.36,270.64
8515631,199,0,0,0
8760209,199,1.91959799,1.91959799,382
8721731,199,1.94,1.94,386.06
8753338,199,7.07,7.07,1406.93
7011152,199,1.3,1.3,258.7
8771622,199,1,1,199
8721725,199,91.58,91.58,18224.42
8751155,199,1,1,199
7933172,199,0,0,0
8701951,199,358628.1208,358628.1208,71366996.03
8702013,199,536.33,536.33,106729.67
7525031,199,38663.62613,38663.62613,7694061.6
8702128,199,43.07,43.07,8570.93
8729797,199,0,0,0
7579009,199,154.53,154.53,30751.47
8720787,199,2,2,398
7796003,199,5308.299447,5308.299447,1056351.59
8765857,199,9.9,9.9,1970.1
8718256,199,2386.328191,2386.328191,474879.31
8775928,199,12946.31884,12946.31884,2576317.45
8755121,199,1.42,1.42,282.58
8713997,199,9.6,9.6,1910.4
7719169,199,0,0,0
8710161,199,23026.88477,23026.88477,4582350.07
8763592,199,0,0,0
8756135,199,1.01,1.01,200.99
7152023,199,28216.82698,28216.82698,5615148.57
8721687,199,75.09,75.09,14942.91
8750511,199,0,0,0
7862019,199,99.13,99.13,19726.87
7622015,199,4.3,4.3,855.7
7085085,199,0,0,0
8721602,199,9062.564121,9062.564121,1803450.26
7853007,199,0.09,0.09,17.91
8726871,199,374.6080402,374.6080402,74547
8753523,199,27408.63553,27408.63553,5454318.47
8763703,199,134874.1,134874.1,26839945.9
8776090,199,0,0,0
8769099,199,0,0,0
8757193,199,9.59,9.59,1908.41
8753151,199,2.49,2.49,495.51
8705153,199,11,11,2189
7137000,199,0,0,0
8732921,199,0,0,0
8703135,199,1000.85,1000.85,199169.15
8711199,199,8.49,8.49,1689.51
8759273,199,1.58,1.58,314.42
8761502,199,1,1,199
8722585,199,1.1,1.1,218.9
8759220,199,0,0,0
8775015,199,2369.664774,2369.664774,471563.29
8721961,199,1.79,1.79,356.21
7603009,199,100.6,100.6,20019.4
8725272,199,69378.85678,69378.85678,13806392.5
8713933,199,1.53,1.53,304.47
8723372,199,17664.92367,17664.92367,3515319.81
8730738,199,1.32,1.32,262.68
6030505,199,4642.374573,4642.374573,923832.54
8751583,199,0,0,0
8722226,199,0,0,0
8739173,199,0,0,0
8758082,199,0,0,0
8773376,199,42358.78221,42358.78221,8429397.66
8739858,199,0,0,0
8732188,199,200.54,200.54,39907.46
8735971,199,89707.72523,89707.72523,17851837.32
8582265,199,0,0,0
8723195,199,3.03,3.03,602.97
8726160,199,1.82,1.82,362.18
8721715,199,11.15,11.15,2218.85
8719581,199,1,1,199
8581082,171,0,0,0
8736021,199,1.09,1.09,216.91
7933187,199,0,0,0
8737919,199,10.65,10.65,2119.35
8737831,199,22.34,22.34,4445.66
8719388,199,0,0,0
8777185,199,10440.13065,10440.13065,2077586
8732503,199,0,0,0
8831998,199,1.26,1.26,250.74
6006712,199,0,0,0
8770078,199,1.42,1.42,282.58
8736307,199,1,1,199
8753726,199,56710.58503,56710.58503,11285406.42
6002801,199,1,1,199
7118188,199,0,0,0
8713326,199,13964.50251,13964.50251,2778936
8732067,199,1.57,1.57,312.43
8730577,199,1.08,1.08,214.92
8753507,199,1.06,1.06,210.94
8758828,199,1.74,1.74,346.26
7309011,199,0,0,0
8761708,199,748.4822111,748.4822111,148947.96
8736180,199,33.52,33.52,6670.48
8706111,199,9.96,9.96,1982.04
8772037,199,0,0,0
8830717,199,1,1,199
8831036,199,37965.40146,37965.40146,7555114.89
8738885,199,3071.623116,3071.623116,611253
8100117,199,1.3,1.3,258.7
7050001,199,0.38,0.38,75.62
8720529,199,5.08,5.08,1010.92
8831665,199,102.2725126,102.2725126,20352.23
8755932,199,1,1,199
7832025,199,1054.56,1054.56,209857.44
7182009,199,0,0,0
8761529,199,0,0,0
8755601,199,26647.98442,26647.98442,5302948.9
8770256,199,1.8,1.8,358.2
8762223,199,279748.5538,279748.5538,55669962.21
8762229,199,1.72,1.72,342.28
8775889,199,2521.462915,2521.462915,501771.12
8772279,199,0,0,0
8775538,199,0,0,0
8732068,199,86.82,86.82,17277.18
8725958,199,1.54,1.54,306.46
8763521,199,0,0,0
7222095,199,0,0,0
8738732,199,1.33,1.33,264.67
7021008,199,634.3063819,634.3063819,126226.97
7011035,199,2789.554221,2789.554221,555121.29
8719550,199,1.81,1.81,360.19
3000833,199,0,0,0
8770779,199,0,0,0
8760213,199,31.33,31.33,6234.67
8722339,199,3.87,3.87,770.13
8750932,199,6617.891759,6617.891759,1316960.46
8716277,199,1.68,1.68,334.32
8731252,199,1.05,1.05,208.95
7358000,199,402483.309,402483.309,80094178.5
8100273,199,2230.26,2230.26,443821.74
8726712,199,1.26,1.26,250.74
8773915,199,7432.801407,7432.801407,1479127.48
8751821,199,9159.92593,9159.92593,1822825.26
7011073,199,55,55,10945
8727303,199,2.37,2.37,471.63
8735650,199,1,1,199
8706333,199,111.24,111.24,22136.76
8767220,199,0,0,0
8719705,199,99.73,99.73,19846.27
8758790,199,0,0,0
8706132,199,4781.51,4781.51,951520.49
8776973,199,3539.78608,3539.78608,704417.43
7125075,199,8.677788945,8.677788945,1726.88
7085078,199,382.5962814,382.5962814,76136.66
6019302,199,4.78,4.78,951.22
8729626,199,2.53,2.53,503.47
7198255,199,1,1,199
8728235,199,423.0823618,423.0823618,84193.39
8710536,199,2.09,2.09,415.91
8702278,199,380815.4121,380815.4121,75782267.01
8702626,199,163175.9647,163175.9647,32472016.98
7989035,199,2497.406583,2497.406583,496983.91
8702955,199,240160.3569,240160.3569,47791911.03
6030502,199,23112.65804,23112.65804,4599418.95
8773085,199,7663.680201,7663.680201,1525072.36
8773307,199,48497.99628,48497.99628,9651101.26
8753108,199,29045.05487,29045.05487,5779965.92
8766290,199,32870.94427,32870.94427,6541317.91
8730807,199,179417.8526,179417.8526,35704152.67
8101813,199,3819.859497,3819.859497,760152.04
8711810,199,67389.59241,67389.59241,13410528.89
8731519,199,7213.958643,7213.958643,1435577.77
7180023,199,29118.63347,29118.63347,5794608.06
8776237,199,35302.98688,35302.98688,7025294.39
8701188,199,16636.33894,16636.33894,3310631.45
8702055,199,273332.0539,273332.0539,54393078.72
8711597,199,5809.024523,5809.024523,1155995.88
6031202,199,328560.8284,328560.8284,65383604.85
8711783,199,6265.735829,6265.735829,1246881.43
8767295,199,9690.961005,9690.961005,1928501.24
8766109,199,140709.8088,140709.8088,28001251.96
8773963,199,14825.82874,14825.82874,2950339.92
8701386,199,95138.28508,95138.28508,18932518.73
8757318,199,49877.10945,49877.10945,9925544.78
8733668,199,118028.2911,118028.2911,23487629.93
6002213,199,14688.26,14688.26,2922963.74
8772700,199,8742.173317,8742.173317,1739692.49
8751763,199,457067.7376,457067.7376,90956479.79
8719536,199,41551.16467,41551.16467,8268681.77
8759055,199,84342.31281,84342.31281,16784120.25
8710137,199,18449.07417,18449.07417,3671365.76
7168006,199,0,0,0
7129002,199,0.53,0.53,105.47
8757776,199,0,0,0
7573003,199,1,1,199
8712068,199,96956.49583,96956.49583,19294342.67
8715265,199,2240.881457,2240.881457,445935.41
8738592,199,4706.520151,4706.520151,936597.51
8751598,199,1,1,199
8731779,199,7.91,7.91,1574.09
7011018,199,1,1,199
7811005,199,4.17,4.17,829.83
8705702,199,3.52,3.52,700.48
8756067,199,1,1,199
8988805,199,6.07,6.07,1207.93
8736580,199,8375.09809,8375.09809,1666644.52
8732555,199,2.29,2.29,455.71
7788010,199,0,0,0
7528021,199,125.98,125.98,25070.02
8755916,199,180.75,180.75,35969.25
7217000,199,1.21,1.21,240.79
7302003,199,9948.091859,9948.091859,1979670.28
8721302,199,29.5,29.5,5870.5
8758195,199,0,0,0
6005626,199,1,1,199
7832033,199,1,1,199
8722389,199,0.18,0.18,35.82
8773620,199,0,0,0
8730905,199,1357.015276,1357.015276,270046.04
8763792,199,0,0,0
8768028,199,0,0,0
8680129,199,0.69,0.69,137.31
7009015,199,0,0,0
8767623,199,43042.88799,43042.88799,8565534.71
7805857,199,10623.47,10623.47,2114070.53
7070761,199,0,0,0
8757098,199,57696.96302,57696.96302,11481695.64
8772822,199,2124.885126,2124.885126,422852.14
8580593,199,26.96075377,26.96075377,5365.19
6013701,199,0.04,0.04,7.96
8710033,199,0.99,0.99,197.01
7590003,199,1,1,199
8768368,199,1.29,1.29,256.71
8753565,199,21.09,21.09,4196.91
8766156,199,2652.368191,2652.368191,527821.27
8770190,199,1.55,1.55,308.45
8758166,199,1,1,199
7222098,199,0,0,0
8760131,199,1.45,1.45,288.55
8762632,199,1.89,1.89,376.11
8766060,199,10.03,10.03,1995.97
8759228,199,789.8743719,789.8743719,157185
8752089,199,1.72,1.72,342.28
7700219,199,1.93,1.93,384.07
7125253,199,1.85,1.85,368.15
8773192,199,0,0,0
8726803,199,1.46,1.46,290.54
8766716,199,414.81,414.81,82547.19
8705087,199,6083.498191,6083.498191,1210616.14
7070878,199,0,0,0
8757663,199,1,1,199
8767559,199,0,0,0
7182026,199,115.97,115.97,23078.03
7958002,199,0,0,0
8705778,199,2.79,2.79,555.21
8705593,199,1,1,199
8777139,199,7373.559246,7373.559246,1467338.29
8721290,199,280.6,280.6,55839.4
8705158,199,1.72,1.72,342.28
8769738,199,14838.44784,14838.44784,2952851.12
8751577,199,7101.379598,7101.379598,1413174.54
8719800,23,898.8688442,7777.169565,178874.9
8753030,199,1,1,199
8752201,199,1.05,1.05,208.95
7070199,199,35.9619598,35.9619598,7156.43
8767212,199,1.58,1.58,314.42
8735706,199,2.01,2.01,399.99
7805967,199,0,0,0
6005102,199,0,0,0
8770725,199,2.92,2.92,581.08
7010021,199,0,0,0
8766860,199,4370.03608,4370.03608,869637.18
8988867,199,41.79,41.79,8316.21
8800658,199,0,0,0
8713099,199,9.17,9.17,1824.83
8761923,199,0,0,0
7555108,199,1620.735879,1620.735879,322526.44
8737198,199,281614.2742,281614.2742,56041240.57
8736709,199,81936.41136,81936.41136,16305345.86
8715952,199,0,0,0
8775192,199,202571.7686,202571.7686,40311781.95
8701508,199,12953.20864,12953.20864,2577688.52
8736372,199,1099.448291,1099.448291,218790.21
8701296,199,83017.36352,83017.36352,16520455.34
8732932,199,300.62,300.62,59823.38
8729202,199,0,0,0
8717573,199,26.49,26.49,5271.51
8739380,199,1.9,1.9,378.1
8769718,199,1,1,199
7999075,199,0,0,0
7725066,199,0,0,0
8721227,199,3,3,597
7198231,199,10.09,10.09,2007.91
7011026,199,1.4,1.4,278.6
8721962,199,6.35,6.35,1263.65
8706567,199,0,0,0
8735556,199,52517.12528,52517.12528,10450907.93
8718330,199,5.89,5.89,1172.11
8770732,199,0,0,0
7399003,199,0,0,0
8515867,199,1.75,1.75,348.25
8701178,199,6267.576985,6267.576985,1247247.82
8735617,199,550.71,550.71,109591.29
7123059,199,0,0,0
7123102,199,0,0,0
7070730,199,1.65,1.65,328.35
7577065,199,10.31,10.31,2051.69
8761852,199,8756.353719,8756.353719,1742514.39
7309082,199,0,0,0
7626001,199,0.6,0.6,119.4
8725870,199,20,20,3980
8710217,199,89.88,89.88,17886.12
8771117,199,1,1,199
7805528,199,0.18,0.18,35.82
8758322,199,14301.49704,14301.49704,2845997.91
8725982,199,1.48,1.48,294.52
7711001,199,6980.548291,6980.548291,1389129.11
8755770,199,62.58,62.58,12453.42
8756801,199,0,0,0
8758256,199,136.2704523,136.2704523,27117.82
8761857,199,0,0,0
7933103,199,0,0,0
8702071,199,0,0,0
7030006,199,0,0,0
8719979,199,4.44,4.44,883.56
7989051,199,1.59,1.59,316.41
7003072,199,10,10,1990
8580598,199,25028.2609,25028.2609,4980623.92
7021009,199,141.65,141.65,28188.35
8701800,199,8187.519447,8187.519447,1629316.37
8729829,199,1.89,1.89,376.11
7607001,199,1,1,199
7801066,199,1.48,1.48,294.52
8738139,199,52875.78286,52875.78286,10522280.79
7700209,199,0,0,0
8765331,199,10,10,1990
8725916,199,26072.60302,26072.60302,5188448
7955001,199,0.42,0.42,83.58
8710112,199,305262.7107,305262.7107,60747279.42
8776793,199,4543.159045,4543.159045,904088.65
8101098,199,42741.30281,42741.30281,8505519.26
8736887,199,1.01,1.01,200.99
8768631,199,1196.753317,1196.753317,238153.91
8751696,199,20.2,20.2,4019.8
8769200,199,0,0,0
8770399,199,1,1,199
8712960,199,80912.83814,80912.83814,16101654.79
8735356,199,2.34,2.34,465.66
8773975,199,13961.4095,13961.4095,2778320.49
8766155,199,58373.81824,58373.81824,11616389.83
7777888,199,0.28,0.28,55.72
7118378,199,1,1,199
8763710,199,6.76,6.76,1345.24
6009305,199,0,0,0
8770229,199,106.39,106.39,21171.61
6032501,199,11.88,11.88,2364.12
7795081,199,0,0,0
8727108,199,100,100,19900
8776892,199,44.37869347,44.37869347,8831.36
7089120,199,0,0,0
8731132,199,10,10,1990
8768172,199,0,0,0
8759270,199,0,0,0
8753987,199,0,0,0
8757365,199,16605.3008,16605.3008,3304454.86
8765157,199,1.44,1.44,286.56
8739629,199,1.02,1.02,202.98
8831233,199,500,500,99500
7719331,199,2.84,2.84,565.16
8727901,199,1.66,1.66,330.34
8610528,199,0,0,0
7125128,199,0,0,0
8710316,199,1.61,1.61,320.39
7538006,199,0,0,0
7972001,199,6222.942312,6222.942312,1238365.52
8710371,199,1.14,1.14,226.86
8710633,102,1.539396985,3.003333333,306.34
8757013,199,1.69,1.69,336.31
8729695,199,45594.79322,45594.79322,9073363.85
8761167,199,0,0,0
8722552,199,1.24,1.24,246.76
8582316,199,2.15,2.15,427.85
8718679,199,1,1,199
8713959,199,10571.93648,10571.93648,2103815.36
8711006,199,174.5,174.5,34725.5
8755680,199,2.06,2.06,409.94
8751265,199,37.9,37.9,7542.1
8723912,199,49.40507538,49.40507538,9831.61
8755138,199,44234.1799,44234.1799,8802601.8
8762669,199,95.3718593,95.3718593,18979
8750691,199,0,0,0
7220001,199,1,1,199
7552222,199,0,0,0
8738985,199,1156.29,1156.29,230101.71
8763102,199,633.31,633.31,126028.69
8720133,199,6251.320452,6251.320452,1244012.77
8582060,199,1,1,199
8801027,199,0,0,0
8730792,199,1.01,1.01,200.99
7669012,199,714.0315075,714.0315075,142092.27
7231076,199,34.76,34.76,6917.24
8710699,199,53170.10598,53170.10598,10580851.09
8768109,199,0,0,0
8703858,199,1,1,199
6011509,199,0,0,0
7966777,199,0,0,0
8763732,199,1.24,1.24,246.76
8713815,199,3.393869347,3.393869347,675.38
8767188,199,65.42,65.42,13018.58
7820003,199,1,1,199
7603002,199,21020.19658,21020.19658,4183019.12
7692013,199,0,0,0
8730851,199,3.67,3.67,730.33
7859003,199,0,0,0
7068010,199,1,1,199
8831078,199,2.27,2.27,451.73
8719072,199,1,1,199
8770225,199,0,0,0
8723690,199,0,0,0
7255013,199,1.65,1.65,328.35
8719082,199,1,1,199
7919001,199,1.23,1.23,244.77
8712561,199,5.82,5.82,1158.18
6030901,199,0,0,0
8710260,199,21434.34613,21434.34613,4265434.88
8101771,199,130013.7649,130013.7649,25872739.22
8723082,199,45646.89015,45646.89015,9083731.14
8705070,199,1240359.073,1240359.073,246831455.6
8715993,199,14558.24834,14558.24834,2897091.42
8725063,199,35207.35965,35207.35965,7006264.57
8101127,199,121426.7849,121426.7849,24163930.2
7263016,199,67710.31342,67710.31342,13474352.37
8752603,199,21964.21462,21964.21462,4370878.71
8776312,199,1451.404874,1451.404874,288829.57
8769863,199,37026.03844,37026.03844,7368181.65
8101836,199,23999.62497,23999.62497,4775925.37
8755200,199,10452.51759,10452.51759,2080051
8729900,199,227257.294,227257.294,45224201.51
8710176,199,37215.29186,37215.29186,7405843.08
8705383,199,7079.126734,7079.126734,1408746.22
8769065,199,19913.4296,19913.4296,3962772.49
8713023,199,264250.5948,264250.5948,52585868.37
8716580,199,23973.62146,23973.62146,4770750.67
8768566,199,14529.59271,14529.59271,2891388.95
8719570,199,43834.38477,43834.38477,8723042.57
8766590,199,29.66979899,29.66979899,5904.29
8768222,199,84817.18342,84817.18342,16878619.5
7203021,199,25538.71472,25538.71472,5082204.23
8717163,199,32611.71332,32611.71332,6489730.95
8775353,199,21582.79186,21582.79186,4294975.58
7125190,199,1773.023266,1773.023266,352831.63
8732070,199,62788.74975,62788.74975,12494961.2
8725222,199,16943.08683,16943.08683,3371674.28
8735206,199,30466.63578,30466.63578,6062860.52
8738120,199,2322.594925,2322.594925,462196.39
8756096,199,25457.90457,25457.90457,5066123.01
8738965,199,15.54,15.54,3092.46
7212016,191,9.447236181,9.842931937,1880
8719871,199,400885.2105,400885.2105,79776156.89
8762105,199,0,0,0
8750002,199,40537.83146,40537.83146,8067028.46
8755125,199,13782.36965,13782.36965,2742691.56
8765865,199,1,1,199
6200005,199,202638.1293,202638.1293,40324987.74
8801707,158,12.90422111,16.25278481,2567.94
7687016,199,1132.25799,1132.25799,225319.34
7627003,199,1,1,199
8767177,199,10138.18196,10138.18196,2017498.21
8717976,199,143743.7034,143743.7034,28604996.97
8759722,199,22.02050251,22.02050251,4382.08
7911001,199,0,0,0
8751559,199,1,1,199
8510084,199,0,0,0
7015036,199,0.07,0.07,13.93
8767699,199,0,0,0
8723879,199,1.9,1.9,378.1
7700109,199,14156.36739,14156.36739,2817117.11
8705887,199,787162.117,787162.117,156645261.3
8710163,199,9.06,9.06,1802.94
8610511,199,3601.45,3601.45,716688.55
8760283,199,28.71,28.71,5713.29
8733835,199,51.63,51.63,10274.37
8712338,199,25653.55196,25653.55196,5105056.84
8753599,199,23358.06216,23358.06216,4648254.37
7166003,199,511.65,511.65,101818.35
8712857,199,258.22,258.22,51385.78
7198218,199,0,0,0
8756888,199,126.83,126.83,25239.17
8761983,199,4033.969146,4033.969146,802759.86
8735229,199,10,10,1990
8729112,199,69.85,69.85,13900.15
8752156,199,0,0,0
8721216,199,55717.24116,55717.24116,11087730.99
8719337,199,1,1,199
8739586,199,56818.52266,56818.52266,11306886.01
8831218,199,4623.038643,4623.038643,919984.69
8762257,199,1377.39,1377.39,274100.61
8753212,199,0,0,0
6029806,199,5.65,5.65,1124.35
8750798,199,0,0,0
8728539,199,6701.69,6701.69,1333636.31
7070687,199,0,0,0
8100877,199,0,0,0
8733982,199,19407.59261,19407.59261,3862110.93
8730870,199,11.69,11.69,2326.31
7685006,199,10.17,10.17,2023.83
8761886,199,0,0,0
8716226,199,3524.966231,3524.966231,701468.28
8761220,199,38.1,38.1,7581.9
8736735,199,4.152663317,4.152663317,826.38
8728818,199,1.69,1.69,336.31
8767601,199,1,1,199
7213286,199,2.19,2.19,435.81
7221027,199,65.79,65.79,13092.21
7700229,199,4.93,4.93,981.07
8705250,199,3.78,3.78,752.22
7999032,199,1.35,1.35,268.65
8831567,199,9.13,9.13,1816.87
8761223,199,0,0,0
7727011,199,0.15,0.15,29.85
8776702,199,16946.1108,16946.1108,3372276.05
7125068,199,0,0,0
8703985,199,1.78,1.78,354.22
7805120,199,251578.6605,251578.6605,50064153.44
8101603,199,91.48,91.48,18204.52
8702266,199,823855.445,823855.445,163947233.6
7207001,199,20506.58839,20506.58839,4080811.09
8723282,199,1.04,1.04,206.96
8777183,199,136774.3439,136774.3439,27218094.44
8718763,199,13260.07744,13260.07744,2638755.41
8581009,199,0,0,0
6011305,199,0,0,0
8702215,199,542996.542,542996.542,108056311.9
8776562,199,0,0,0
8706352,199,94484.53146,94484.53146,18802421.76
8773909,199,7953.814623,7953.814623,1582809.11
8756286,199,1.99,1.99,396.01
8758655,199,39.88,39.88,7936.12
8718937,199,17.33,17.33,3448.67
7099009,199,0,0,0
8753619,199,0.97,0.97,193.03
8800837,199,0.93,0.93,185.07
8700253,199,1.04,1.04,206.96
8766215,199,34.29,34.29,6823.71
8775835,199,0,0,0
8731151,199,0,0,0
8750766,199,1,1,199
8772309,199,0,0,0
8769567,199,5069.367085,5069.367085,1008804.05
8731811,199,0,0,0
8721201,199,1.71,1.71,340.29
8717000,199,2,2,398
7097076,199,1002.14,1002.14,199425.86
8705736,199,0,0,0
8710519,199,2870.019447,2870.019447,571133.87
8716585,199,1,1,199
7000151,199,6.25,6.25,1243.75
8769790,199,0,0,0
8768283,199,0,0,0
8716913,199,0,0,0
8700533,199,1.71,1.71,340.29
8752667,199,1,1,199
8720751,199,169.0032161,169.0032161,33631.64
8703577,199,1129.043166,1129.043166,224679.59
8702970,199,12049.53367,12049.53367,2397857.2
8701183,199,0,0,0
8761868,199,1.08,1.08,214.92
8766016,199,4.96,4.96,987.04
8770838,199,1,1,199
8729698,199,2.87,2.87,571.13
8101883,199,145.7236181,145.7236181,28999
8705278,199,0,0,0
8750893,199,1.11,1.11,220.89
7173006,199,0,0,0
8710026,199,93309.72462,93309.72462,18568635.2
7270119,199,0,0,0
8711770,199,3.71,3.71,738.29
7918001,199,0,0,0
8731191,199,1,1,199
